'Trial'	'Answer'	'Accuracy'	'reactionTime'	'Time'	'EventName'
30	NaN	NaN	NaN	227.487706600000	'FixationCrossEnd'
30	'right'	1	0.893936700000000	229.423767000000	'30.L5h.jpg_Answer'
NaN	NaN	NaN	NaN	229.424825500000	'TrainingEnd'
NaN	NaN	NaN	NaN	229.439847200000	'TaskStart'
NaN	NaN	NaN	NaN	229.440283400000	'InstructionsTaskStart'
NaN	NaN	NaN	NaN	237.086605800000	'InstructionsTrainingEnd'
NaN	NaN	NaN	NaN	237.086804500000	'FirstBlockStart'
1	NaN	NaN	NaN	237.098760200000	'FixationCrossStart'
1	NaN	NaN	NaN	237.901032400000	'FixationCrossEnd'
1	'right'	0	3.64970720000000	241.570623300000	'1.Rag.jpg_Answer'
2	NaN	NaN	NaN	241.587320100000	'FixationCrossStart'
2	NaN	NaN	NaN	242.388042300000	'FixationCrossEnd'
2	'right'	1	5.04131810000000	247.460752400000	'2.L3i.jpg_Answer'
3	NaN	NaN	NaN	247.477402100000	'FixationCrossStart'
3	NaN	NaN	NaN	248.278089200000	'FixationCrossEnd'
3	'left'	1	8.50317960000000	256.804853900000	'3.Rc.jpg_Answer'
4	NaN	NaN	NaN	256.821514500000	'FixationCrossStart'
4	NaN	NaN	NaN	257.622171700000	'FixationCrossEnd'
4	'left'	1	1.04701900000000	258.690316700000	'4.Rb.jpg_Answer'
5	NaN	NaN	NaN	258.707212000000	'FixationCrossStart'
5	NaN	NaN	NaN	259.509087100000	'FixationCrossEnd'
5	'right'	1	1.65757800000000	261.193747500000	'5.L5a.jpg_Answer'
6	NaN	NaN	NaN	261.209868700000	'FixationCrossStart'
6	NaN	NaN	NaN	262.010268700000	'FixationCrossEnd'
6	'right'	1	1.04292860000000	263.078667900000	'6.L5b.jpg_Answer'
7	NaN	NaN	NaN	263.095352000000	'FixationCrossStart'
7	NaN	NaN	NaN	263.895893100000	'FixationCrossEnd'
7	'left'	1	1.14102420000000	265.064316500000	'7.Rañ.jpg_Answer'
8	NaN	NaN	NaN	265.081206600000	'FixationCrossStart'
