Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.37976119137563,,B,right,0.02689880595687815,90.80276872588901,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,357.1411515000509,None,left,0,0.6001668000826612,357.2397883000085,None,357.858658400015,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.435486563327,,B,right,0.027177432816635,93.122614372767,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,358.9570131000364,None,right,1,0.957787899998948,359.05710229999386,None,360.0417527999962,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.39934085101622,,B,right,0.0269967042550811,91.3117199481073,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,361.12434119998943,None,right,1,1.0144963000202551,361.2244565000292,None,362.25842219998594,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.08113667421109,,A,left,0.030405683371055453,96.9424564050609,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,363.3417090000585,None,left,1,2.1668291999958456,363.44191300007515,None,365.62574779998977,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.14595151599974,,A,left,0.0307297575799987,98.8538624645708,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,366.709464799962,None,left,1,0.6461477000266314,366.809449100052,None,367.47640629997477,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.09624149762097,,A,left,0.03048120748810485,97.1731848479171,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,368.56018010003027,None,left,1,0.6107139999512583,368.6600769000361,None,369.2935483000474,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.32126243026827,,B,right,0.02660631215134135,89.790402212984,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,370.37727980001364,None,right,1,0.7700753000099212,370.4773912000237,None,371.27780859998893,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.13348261908944,,A,left,0.0306674130954472,98.65607984583549,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,372.3612251000013,None,left,1,0.6732759999576956,372.4615994000342,None,373.1617514999816,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.70916361349156,,B,right,0.0285458180674578,99.8296413040769,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,374.24553269997705,None,left,0,0.8619142000097781,374.3453335000668,None,375.2305331999669,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.47615502384512,,B,right,0.0273807751192256,94.079462338254,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,376.329226700007,None,left,0,0.7304784000152722,376.42905190004967,None,377.1799643000122,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.48313629232601,,B,right,0.027415681461630047,93.9817511735087,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,378.26255820004735,None,left,0,0.6118540000170469,378.36340480006766,None,378.9981599000748,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.46009726269613,,B,right,0.02730048631348065,93.08204015252541,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,380.09744370006956,None,left,0,0.5850339999888092,380.19831130001694,None,380.8151310000103,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.5495420740415,,B,right,0.0277477103702075,96.2353647717388,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,,,,381.8974618000211,None,left,0,0.8100078999996185,381.99728430004325,None,382.8325259999838,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.4957484140891,,B,right,0.027478742070445497,95.2724719795788,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,383.93266609997954,None,left,0,2.623963600024581,384.03170080005657,None,386.68223839998245,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.53334421953863,,B,right,0.02766672109769315,95.69706314784419,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,,,,387.76577599998564,390.76712890004274,None,0,,387.8656523000682,None,390.8671561999945,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.46652868430314,,B,right,0.027332643421515698,93.2735257460258,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,391.95061729999725,None,left,0,0.652805499965325,392.05058619997,None,392.7343270999845,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.06590674724363,,A,left,0.030329533736218148,97.26690368952839,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,,,,393.8179549999768,None,left,1,0.7614152999594808,393.917840900016,None,394.7050378000131,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.52544226408096,,B,right,0.0276272113204048,95.0173038008012,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,395.8018522000639,None,right,1,1.4171580000547692,395.90225439995993,None,397.33617689996026,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.1866088999668,None,399.1866088999668,None,,,,,,,
