Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.79460937138033,126.741118380059,B,right,0.033973046856901654,8,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.5615313000000697,97.58921540000006,None,97.48933360000001,None,98.17298990000018,None,,,,,,,,,,,,,,,,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6902364,None,space,4.727618399999983,100.19105940000009,None,,,,,,,,,,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.93234125901961,125.924868165109,F,right,0.03466170629509805,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.04207370000017,None,right,1,0.8179199000001063,105.12526090000006,None,105.97568820000015,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.02497359482055,122.628624380508,F,right,0.035124867974102754,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.05947260000016,None,right,1,0.6241456000000198,107.15936269999997,None,107.8095151,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.60367058960161,122.972561364095,F,right,0.033018352948008055,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.89327860000003,None,right,1,0.6533216000000266,108.9935915000001,None,109.67665650000004,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.09987877706183,125.373371597183,E,left,0.030499393885309152,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76046340000016,None,right,0,0.41902890000005755,110.86052010000003,None,111.31053530000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.99246984832617,128.207849823814,E,left,0.02996234924163085,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.39426170000002,None,left,1,0.7450360999998793,112.49436160000005,None,113.26123300000017,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.97116825735348,117.721009455833,E,left,0.029855841286767403,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.34501240000009,None,right,0,0.6981283999998595,114.4450005000001,None,115.16192999999998,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.73943488968302,125.807525046009,F,right,0.0336971744484151,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.24553090000018,None,right,1,0.4850672999998551,116.34596740000006,None,116.86236540000004,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.10539554110955,131.136658346503,F,right,0.035526977705547746,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.94588940000017,None,right,1,0.5215853999998217,118.04595889999996,None,118.59626400000002,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.12217460351626,126.097885466808,E,left,0.0306108730175813,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.67990050000003,None,left,1,0.866983399999981,119.77997879999998,None,120.66346620000013,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.56505551233152,123.664663304171,E,left,0.0278252775616576,10,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.74721900000009,None,left,1,0.6078235999998469,121.84733520000009,None,122.48120360000007,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.91037757272398,127.915093901674,E,left,0.0295518878636199,11,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.56453729999998,None,left,1,1.231086199999936,123.66450240000017,None,124.91480730000012,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.52075126243115,123.72341354159,E,left,0.027603756312155753,12,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.99821350000002,None,left,1,0.9406965999999102,126.09831450000001,None,127.06527879999999,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.8665988200787,125.853730678291,E,left,0.0293329941003935,13,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.14889719999996,None,left,1,1.510289099999909,128.24901790000013,None,129.7826689000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.37386481574254,126.306325176555,F,right,0.036869324078712705,14,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.8664655,None,right,1,0.6807246999999279,130.9665933000001,None,131.66669350000006,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.96688980474568,123.797748594863,E,left,0.0298344490237284,15,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.75077009999995,None,left,1,0.9566617000000406,132.8507830000001,None,133.83403970000018,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.7013744269325,128.137344407076,E,left,0.028506872134662502,16,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.91781960000003,None,left,1,2.0373191999999563,135.01792090000004,None,137.08536120000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.58545731939056,125.288952448838,F,right,0.0329272865969528,17,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.16892370000005,None,right,1,1.7864454000000478,138.2689338,None,140.08622560000003,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.9502117142683,130.040868197316,E,left,0.0297510585713415,18,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.16986550000001,None,right,0,0.5607198000000153,141.2699603000001,None,141.8535918,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.88953147079655,126.051099538978,F,right,0.03444765735398275,19,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.93690100000003,None,right,1,0.6976376000000073,143.03710880000017,None,143.75401540000007,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.91111146124838,123.732709570874,E,left,0.0295555573062419,20,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8377077,None,left,1,0.7810790000000907,144.93761400000017,None,145.73800129999995,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.99093214046861,123.997920213209,F,right,0.03495466070234305,21,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.82160150000004,None,right,1,0.933712099999866,146.92176100000006,None,147.8720389,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.82216087353878,125.36108174198,E,left,0.0291108043676939,22,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.95566989999998,None,left,1,0.886799099999962,149.0566275000001,None,149.97264990000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.16927851208027,124.634772531809,E,left,0.03084639256040135,23,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.05619520000005,None,right,0,0.7703498000000764,151.15654719999998,None,151.95646840000018,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.10714202626223,125.130423058653,F,right,0.035535710131311155,24,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.04029260000016,None,right,1,0.45871680000004744,153.14029410000012,None,153.62386220000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.73265051773132,128.52238170251,F,right,0.0336632525886566,25,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.707496,None,right,1,0.6395184999998946,154.80728580000005,None,155.47404040000015,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.02640523744123,124.322837810942,F,right,0.03513202618720615,26,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.55770890000008,None,right,1,0.4373625999999149,156.65769440000008,None,157.12469170000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.92637689199021,121.264987338989,F,right,0.03463188445995105,27,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.2082901000001,None,right,1,0.4188079000000471,158.30834690000006,None,158.75844530000018,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.92771122384602,127.420075185906,F,right,0.0346385561192301,28,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.84270590000006,None,right,1,0.5442379999999503,159.94262790000016,None,160.50920960000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
